source,report_id,ts_code,sec_name,forecast_years,comparable_years,outside_reference_range_years,cross_year_implied_price_common_range_exists,cross_year_common_lower,cross_year_common_upper,reference_price_exact,missing_input_only,maximum_absolute_point_relative_difference
国信完整已提取原件,AP202204281562134815,002241.SZ,歌尔股份,3,3,0,True,27.54675,27.83125,27.63,False,0.00340209916757148
国信完整已提取原件,AP202204281562140908,002791.SZ,坚朗五金,3,3,0,True,79.25225,79.61275,79.44,False,0.002379154078549849
国信完整已提取原件,AP202204281562174408,002120.SZ,韵达股份,3,3,0,True,14.48475,14.64125,14.56,False,0.0031593406593406594
国信完整已提取原件,AP202204281562174890,002841.SZ,视源股份,3,3,0,True,68.86575,69.15175,69.05,False,0.002896451846488052
国信完整已提取原件,AP202204281562180339,600066.SH,宇通客车,3,3,0,True,7.29575,7.41825,7.36,False,0.006793478260869565
国信完整已提取原件,AP202204281562180447,600233.SH,圆通速递,3,3,0,True,16.78075,16.86975,16.86,False,0.0071174377224199285
国信完整已提取原件,AP202204281562180476,601799.SH,星宇股份,3,3,0,True,110.29725,111.01525,110.70,False,0.0003974706413730804
国信完整已提取原件,AP202204281562186258,601838.SH,成都银行,3,3,0,True,15.83625,16.03125,15.90,False,0.00729559748427673
国信完整已提取原件,AP202204281562202708,300957.SZ,贝泰妮,3,3,0,True,196.028625,196.433125,196.38,False,0.0011406456869334962
国信完整已提取原件,AP202204291562308717,300316.SZ,晶盛机电,3,3,0,True,47.27825,47.51725,47.30,False,0.004587737843551797
国信完整已提取原件,AP202204291562308924,300454.SZ,深信服,3,3,0,True,86.68275,86.94875,86.77,False,0.004379393799700358
国信完整已提取原件,AP202204291562308941,002475.SZ,立讯精密,3,3,0,True,29.36475,29.47725,29.39,False,0.005103776794828173
国信完整已提取原件,AP202204291562308979,002271.SZ,东方雨虹,3,3,0,True,45.34875,45.66275,45.60,False,0.0038157894736842103
国信完整已提取原件,AP202204291562313758,601166.SH,兴业银行,3,3,0,True,20.94825,21.22725,21.05,False,0.0069833729216152015
国信完整已提取原件,AP202204291562313834,600845.SH,宝信软件,3,3,0,True,45.80175,46.14225,46.04,False,0.0026064291920069507
国信完整已提取原件,AP202204291562315460,600315.SH,上海家化,3,3,0,True,30.729725,30.845925,30.80,False,0.0016883116883116883
国信完整已提取原件,AP202204291562326328,600030.SH,中信证券,3,3,0,True,18.3475,18.9175,18.77,False,0.019712306872669155
国信完整已提取原件,AP202204291562326478,300496.SZ,中科创达,3,3,0,True,82.42475,82.87875,82.80,False,0.002705314009661836
国信完整已提取原件,AP202204291562335327,002493.SZ,荣盛石化,3,3,0,True,13.10075,13.27775,13.22,False,0.004689863842662632
国信完整已提取原件,AP202204291562335341,688111.SH,金山办公,3,3,0,True,158.58525,159.18575,158.99,False,0.001371155418579785
国信完整已提取原件,AP202204291562335369,300015.SZ,爱尔眼科,3,3,3,True,36.33775,36.63975,35.31,False,0.03585386576040782
国信完整已提取原件,AP202204291562335380,000938.SZ,紫光股份,3,3,0,True,15.70975,15.84575,15.76,False,0.005076142131979695
国信完整已提取原件,AP202204301562448755,600570.SH,恒生电子,3,3,0,True,34.88875,35.12025,35.00,False,0.0026285714285714285
国信完整已提取原件,AP202204301562449075,600600.SH,青岛啤酒,4,4,4,True,77.84775,78.22125,82.90,False,0.059975874547647766
国信完整已提取原件,AP202204301562449139,600690.SH,海尔智家,3,3,0,True,24.49725,24.5456325,24.53,False,0.0051365674684060334
国信完整已提取原件,AP202204301562449242,300122.SZ,智飞生物,3,3,0,True,93.60225,94.32625,93.72,False,0.0030303030303030303
国信完整已提取原件,AP202204301562449305,601238.SH,广汽集团,3,3,0,True,10.89375,11.06625,10.95,False,0.0045662100456621
国信完整已提取原件,AP202204301562449344,002371.SZ,北方华创,3,3,0,True,241.11225,241.77525,241.59,False,0.0014156215075127282
国信完整已提取原件,AP202204301562449385,600809.SH,山西汾酒,3,3,3,True,268.66875,269.55425,272.00,False,0.0109375
国信完整已提取原件,AP202205051563683728,000876.SZ,新希望,3,3,0,True,13.97875,14.11575,14.03,False,0.004846756949394155
国信完整已提取原件,AP202205051563683735,600398.SH,海澜之家,3,3,0,True,5.19225,5.25625,5.21,False,0.01055662188099808
国信完整已提取原件,AP202205051563692469,601336.SH,新华保险,3,0,0,,,,29.83,True,
国信完整已提取原件,AP202205051563692474,002064.SZ,华峰化学,3,3,0,True,7.72075,7.87525,7.80,False,0.005
国信完整已提取原件,AP202205061563820574,000895.SZ,双汇发展,3,3,3,True,31.64725,31.83725,29.75,False,0.06994957983193277
国信完整已提取原件,AP202205061563927546,688223.SH,晶科能源,3,3,0,True,12.60875,12.68275,12.67,False,0.014364640883977901
国信完整已提取原件,AP202205061563927923,601318.SH,中国平安,3,0,0,,,,44.56,True,
国信完整已提取原件,AP202205071564053987,600019.SH,宝钢股份,3,3,0,True,6.28975,6.41725,6.32,False,0.007911392405063292
国信完整已提取原件,AP202205071564089244,688036.SH,传音控股,3,3,0,True,79.09875,79.58475,79.51,False,0.004892466356433153
国信完整已提取原件,AP202205071564089256,601021.SH,春秋航空,3,3,2,True,50.63025,51.10625,45.93,False,0.10751143043762247
国信完整已提取原件,AP202205091564455932,603659.SH,璞泰来,3,3,0,True,121.20225,121.63875,121.50,False,0.0017613168724279836
国信完整已提取原件,AP202205091564503847,300394.SZ,天孚通信,3,3,0,True,22.76175,22.94775,22.81,False,0.0045594037702761945
国信完整已提取原件,AP202205091564529823,300601.SZ,康泰生物,3,3,0,True,61.50375,61.85025,61.65,False,0.002076236820762368
国信完整已提取原件,AP202205091564542275,601688.SH,华泰证券,3,3,0,True,13.0975,13.5975,13.35,False,0.018726591760299626
国信完整已提取原件,AP202205091564542306,002027.SZ,分众传媒,3,3,0,True,5.65425,5.78925,5.71,False,0.008756567425569177
国信完整已提取原件,AP202205091564543634,603986.SH,兆易创新,3,3,0,True,124.71825,124.96675,124.81,False,0.002203349090617739
国信完整已提取原件,AP202205101564673268,002739.SZ,万达电影,3,3,0,True,10.85175,11.04375,10.96,False,0.0051094890510948905
国信完整已提取原件,AP202205101564696978,300750.SZ,宁德时代,3,3,0,True,368.09125,369.44325,368.50,False,0.0009009497964721845
国信完整已提取原件,AP202205101564750705,000002.SZ,万科A,3,3,0,True,19.34625,19.42875,19.38,False,0.006449948400412796
国信完整已提取原件,AP202205101564756979,601933.SH,永辉超市,3,3,2,True,4.690575,4.830875,4.43,False,0.0981941309255079
国信完整已提取原件,AP202205101564759535,000786.SZ,北新建材,3,3,0,True,28.89425,29.10075,29.03,False,0.0037891836031691355
国信完整已提取原件,AP202205111564881901,300058.SZ,蓝色光标,3,3,0,True,5.65125,5.83275,5.71,False,0.010157618213660246
国信完整已提取原件,AP202205131565334164,002624.SZ,完美世界,3,3,0,True,14.72775,14.91325,14.77,False,0.005416384563303994
国信完整已提取原件,AP202205131565334165,603338.SH,浙江鼎力,3,3,0,True,37.05625,37.29375,37.20,False,0.002688172043010753
国信完整已提取原件,AP202205131565334167,600585.SH,海螺水泥,3,3,0,True,39.77575,40.16025,39.96,False,0.0045045045045045045
国信完整已提取原件,AP202205131565338962,600104.SH,上汽集团,3,3,0,True,15.84125,16.02825,15.95,False,0.004890282131661442
国信完整已提取原件,AP202205131565338966,600905.SH,三峡能源,3,3,0,True,5.71225,5.84325,5.82,False,0.014604810996563574
国信完整已提取原件,AP202205131565344720,601669.SH,中国电建,3,3,0,True,7.71975,7.82825,7.76,False,0.006443298969072165
国信完整已提取原件,AP202205131565353071,600460.SH,士兰微,3,3,0,True,41.95475,42.26075,42.07,False,0.0024720703589256
国信完整已提取原件,AP202205131565353181,300760.SZ,迈瑞医疗,3,3,0,True,316.52875,317.00175,316.97,False,0.0017856579487017699
国信完整已提取原件,AP202205191566529036,002466.SZ,天齐锂业,3,3,0,True,76.40325,76.81375,76.43,False,0.006934449823367788
国信完整已提取原件,AP202205191566530793,601168.SH,西部矿业,3,3,2,False,13.03875,12.04225,11.97,False,0.09908103592314119
国信完整已提取原件,AP202205191566532706,601328.SH,交通银行,3,3,0,True,5.00625,5.12325,5.08,False,0.007874015748031496
国信完整已提取原件,AP202205191566532707,601288.SH,农业银行,3,3,0,True,3.01725,3.09925,3.06,False,0.006535947712418301
国信完整已提取原件,AP202205191566532708,601988.SH,中国银行,3,3,3,True,3.02225,3.13125,3.23,False,0.049226006191950465
国信完整已提取原件,AP202205191566532709,601939.SH,建设银行,3,3,0,True,6.02175,6.11175,6.07,False,0.008237232289950576
国信完整已提取原件,AP202205191566537233,601398.SH,工商银行,3,3,3,True,4.56125,4.62075,4.78,False,0.04811715481171548
国信完整已提取原件,AP202205191566537302,601058.SH,赛轮轮胎,3,3,0,True,9.56475,9.69825,9.65,False,0.0051813471502590676
国信完整已提取原件,AP202205191566537857,601825.SH,沪农商行,3,3,0,True,5.91375,6.02175,5.99,False,0.009348914858096828
国信完整已提取原件,AP202205191566540046,601658.SH,邮储银行,3,3,1,True,5.32325,5.39125,5.41,False,0.018299445471349353
国信完整已提取原件,AP202205201566691953,688599.SH,天合光能,3,3,3,True,53.05125,53.33075,63.58,False,0.16483170808430325
国信完整已提取原件,AP202205241567595751,002352.SZ,顺丰控股,3,3,0,True,47.31375,47.63325,47.50,False,0.002105263157894737
国信完整已提取原件,AP202205241567596054,603288.SH,海天味业,3,3,0,True,90.69175,91.12725,90.88,False,0.0019806338028169014
国信完整已提取原件,AP202205301568807718,600487.SH,亨通光电,3,3,1,True,11.85825,12.01475,12.02,False,0.009650582362728786
国信完整已提取原件,AP202206061570328460,000883.SZ,湖北能源,3,3,0,True,4.45875,4.55075,4.53,False,0.010596026490066225
国信完整已提取原件,AP202206081570793873,601985.SH,中国核电,3,3,0,True,7.09375,7.22625,7.17,False,0.0041841004184100415
国信完整已提取原件,AP202206081570793915,688012.SH,中微公司,3,3,0,True,99.72375,100.21025,100.01,False,0.0018498150184981502
国信完整已提取原件,AP202206081570793917,600588.SH,用友网络,3,3,0,True,18.80125,19.15225,19.14,False,0.014367816091954023
国信完整已提取原件,AP202206081570793919,600754.SH,锦江酒店,3,3,0,True,53.54625,53.76025,53.70,False,0.006797020484171322
国信完整已提取原件,AP202206131571879077,688036.SH,传音控股,3,3,0,True,100.84475,101.19175,101.00,False,0.0034257425742574257
国信完整已提取原件,AP202206131571892417,603993.SH,洛阳钼业,3,3,0,True,5.63925,5.70775,5.68,False,0.011267605633802818
国信完整已提取原件,AP202206151572332562,002459.SZ,晶澳科技,3,3,3,True,100.47375,100.81125,99.18,False,0.01625327687033676
国信完整已提取原件,AP202206301575640813,688169.SH,石头科技,3,3,0,True,607.8915375,608.0832275,608.00,False,9.046052631578948e-05
国信完整已提取原件,AP202207071575896732,688012.SH,中微公司,3,3,0,True,126.37175,126.60375,126.42,False,0.0026103464641670624
国信完整已提取原件,AP202207081575965772,600233.SH,圆通速递,3,3,0,True,19.90725,20.14275,20.00,False,0.00275
国信完整已提取原件,AP202207111576048339,601919.SH,中远海控,3,3,0,True,14.43825,14.76975,14.72,False,0.01875
国信完整已提取原件,AP202207111576048354,601899.SH,紫金矿业,3,3,0,True,9.02275,9.08425,9.07,False,0.008930540242557882
国信完整已提取原件,AP202207111576050674,600926.SH,杭州银行,3,3,0,True,14.34125,14.59375,14.48,False,0.0023480662983425414
国信完整已提取原件,AP202207121576075472,300308.SZ,中际旭创,3,3,0,True,29.98125,30.26225,30.08,False,0.0024933510638297874
国信完整已提取原件,AP202207121576076347,002839.SZ,张家港行,3,3,3,True,6.39925,6.53125,5.39,False,0.20222634508348794
国信完整已提取原件,AP202207131576100767,002371.SZ,北方华创,3,3,0,True,299.15275,299.85525,299.54,False,0.0008412899779662149
国信完整已提取原件,AP202207141576127614,000792.SZ,盐湖股份,3,3,0,True,31.54125,31.95875,31.62,False,0.004174573055028463
国信完整已提取原件,AP202207151576168102,600160.SH,巨化股份,3,3,0,True,14.10125,14.26425,14.12,False,0.008144475920679886
国信完整已提取原件,AP202207151576168112,000625.SZ,长安汽车,3,3,0,True,16.89225,17.13075,17.00,False,0.001411764705882353
国信完整已提取原件,AP202207151576168113,601006.SH,大秦铁路,3,3,0,True,6.05375,6.12625,6.09,False,0.006896551724137931
国信完整已提取原件,AP202207151576172556,603986.SH,兆易创新,3,3,0,True,125.94825,126.38325,126.13,False,0.0017600887972726552
国信完整已提取原件,AP202207151576177295,002352.SZ,顺丰控股,3,3,0,True,51.74525,51.91125,51.80,False,0.004015444015444016
国信完整已提取原件,AP202207151576184191,601689.SH,拓普集团,3,3,0,True,78.21975,78.72075,78.58,False,0.0017816238228556885
国信完整已提取原件,AP202207181576298504,002027.SZ,分众传媒,3,3,0,True,6.19875,6.32875,6.25,False,0.00864
国信完整已提取原件,AP202207191576328241,601966.SH,玲珑轮胎,3,3,0,True,28.71575,28.94675,28.86,False,0.005405405405405406
国信完整已提取原件,AP202207191576328247,600522.SH,中天科技,3,3,2,False,26.76525,26.39725,26.22,False,0.02711670480549199
国信完整已提取原件,AP202207191576328256,601633.SH,长城汽车,3,3,0,True,34.45625,34.68225,34.50,False,0.005478260869565217
国信完整已提取原件,AP202207201576360213,601888.SH,中国中免,3,3,0,True,204.16725,204.74725,204.36,False,0.00183989038950871
国信完整已提取原件,AP202207201576360219,002624.SZ,完美世界,3,3,0,True,13.53275,13.69775,13.61,False,0.0029390154298310064
国信完整已提取原件,AP202207251576532082,601238.SH,广汽集团,3,3,0,True,15.00525,15.16575,15.11,False,0.004500330906684315
国信完整已提取原件,AP202207261576545762,002129.SZ,TCL中环,3,3,3,True,53.90725,54.26875,54.75,False,0.01304109589041096
国信完整已提取原件,AP202207261576550992,000778.SZ,新兴铸管,3,3,2,True,4.54025,4.58175,4.51,False,0.021729490022172948
国信完整已提取原件,AP202207271576583923,688187.SH,时代电气,3,3,3,True,59.77075,60.24475,57.87,False,0.03732503888024884
国信完整已提取原件,AP202207271576585484,000625.SZ,长安汽车,3,3,0,True,16.76775,17.00375,16.86,False,0.0022538552787663107
国信完整已提取原件,AP202207271576588853,601168.SH,西部矿业,3,3,0,True,11.56475,11.66475,11.61,False,0.005684754521963824
国信完整已提取原件,AP202207271576588871,600011.SH,华能国际,3,3,3,True,6.31125,6.47075,6.67,False,0.041979010494752625
国信完整已提取原件,AP202207271576601792,600026.SH,中远海能,3,3,0,True,12.27625,12.49025,12.46,False,0.01982343499197432
国信完整已提取原件,AP202207291576676935,603659.SH,璞泰来,3,3,0,True,73.64225,74.08375,73.78,False,0.0018975332068311196
国信完整已提取原件,AP202208031576835228,600519.SH,贵州茅台,3,3,0,True,1879.94075,1881.66375,1879.98,False,0.0018595942510026703
国信完整已提取原件,AP202208091577022897,300999.SZ,金龙鱼,3,3,3,True,48.10325,48.46275,46.95,False,0.030031948881789138
国信完整已提取原件,AP202208091577029455,002756.SZ,永兴材料,3,3,0,True,157.75725,158.61625,158.29,False,0.002710215427380125
国信完整已提取原件,AP202208091577029560,600050.SH,中国联通,3,3,0,True,3.35225,3.45375,3.44,False,0.021511627906976746
国信完整已提取原件,AP202208101577075893,300146.SZ,汤臣倍健,3,3,3,True,18.14075,18.28225,17.89,False,0.022917831190609278
国信完整已提取原件,AP202208101577094769,002938.SZ,鹏鼎控股,3,3,0,True,32.81025,32.96775,32.89,False,0.0032228640924293096
国信完整已提取原件,AP202208101577094776,600989.SH,宝丰能源,3,3,0,True,13.79575,13.89175,13.83,False,0.0072306579898770785
国信完整已提取原件,AP202208121577160486,600941.SH,中国移动,3,3,0,True,61.34625,61.60275,61.35,False,0.006487367563162184
国信完整已提取原件,AP202208151577211440,002415.SZ,海康威视,3,3,0,True,33.35675,33.61025,33.41,False,0.0038910505836575876
国信完整已提取原件,AP202208151577229782,002050.SZ,三花智控,3,3,0,True,29.24625,29.49675,29.29,False,0.0059747354045749405
国信完整已提取原件,AP202208151577230368,002839.SZ,张家港行,3,3,3,True,6.17175,6.28975,5.15,False,0.21436893203883495
