report_id,ts_code,institution,target_fiscal_year,eps_value_exact,eps_definition,net_profit_value_exact,pe_value_exact,conservative_information_date
AP201807291171420421,300450.SZ,东吴证券,2018,1.16,原文每股收益，未明确注明基本或摊薄定义,,25.92,2018-07-29
AP201807291171420421,300450.SZ,东吴证券,2019,1.73,原文每股收益，未明确注明基本或摊薄定义,,17.43,2018-07-29
AP201807291171420421,300450.SZ,东吴证券,2020,2.30,原文每股收益，未明确注明基本或摊薄定义,,13.11,2018-07-29
AP201807301171596861,600566.SH,东吴证券,2018,2.04,原文每股收益，未明确注明基本或摊薄定义,1660,24.37,2018-07-30
AP201807301171596861,600566.SH,东吴证券,2019,2.58,原文每股收益，未明确注明基本或摊薄定义,2101,19.25,2018-07-30
AP201807301171596861,600566.SH,东吴证券,2020,3.22,原文每股收益，未明确注明基本或摊薄定义,2618,15.45,2018-07-30
AP201807311172034098,601155.SH,东吴证券,2018,3.67,原文每股收益，未明确注明基本或摊薄定义,,7.6,2018-07-31
AP201807311172034098,601155.SH,东吴证券,2019,4.70,原文每股收益，未明确注明基本或摊薄定义,,5.9,2018-07-31
AP201807311172034098,601155.SH,东吴证券,2020,5.96,原文每股收益，未明确注明基本或摊薄定义,,4.7,2018-07-31
AP201807311172078090,600309.SH,东吴证券,2018,5.10,原文每股收益，未明确注明基本或摊薄定义,13952,10.11,2018-07-31
AP201807311172078090,600309.SH,东吴证券,2019,5.62,原文每股收益，未明确注明基本或摊薄定义,15360,9.19,2018-07-31
AP201807311172078090,600309.SH,东吴证券,2020,6.02,原文每股收益，未明确注明基本或摊薄定义,16459,8.57,2018-07-31
AP201807311172145331,600031.SH,东吴证券,2018,0.71,原文每股收益，未明确注明基本或摊薄定义,5499,12.76,2018-07-31
AP201807311172145331,600031.SH,东吴证券,2019,0.82,原文每股收益，未明确注明基本或摊薄定义,6364,11.03,2018-07-31
AP201807311172145331,600031.SH,东吴证券,2020,0.95,原文每股收益，未明确注明基本或摊薄定义,7334,9.57,2018-07-31
AP201808021173379669,002422.SZ,东吴证券,2018,0.85,原文每股收益，未明确注明基本或摊薄定义,1222,34.28,2018-08-02
AP201808021173379669,002422.SZ,东吴证券,2019,1.11,原文每股收益，未明确注明基本或摊薄定义,1592,26.32,2018-08-02
AP201808021173379669,002422.SZ,东吴证券,2020,1.40,原文每股收益，未明确注明基本或摊薄定义,2023,20.72,2018-08-02
AP201808021173572431,600519.SH,东吴证券,2018,30.13,原文每股收益，未明确注明基本或摊薄定义,37846,23.73,2018-08-02
AP201808021173572431,600519.SH,东吴证券,2019,38.09,原文每股收益，未明确注明基本或摊薄定义,47844,18.77,2018-08-02
AP201808021173572431,600519.SH,东吴证券,2020,46.46,原文每股收益，未明确注明基本或摊薄定义,58363,15.39,2018-08-02
AP201808021173996911,600352.SH,东吴证券,2018,1.29,原文每股收益，未明确注明基本或摊薄定义,,8.82,2018-08-02
AP201808021173996911,600352.SH,东吴证券,2019,1.58,原文每股收益，未明确注明基本或摊薄定义,,7.22,2018-08-02
AP201808021173996911,600352.SH,东吴证券,2020,1.95,原文每股收益，未明确注明基本或摊薄定义,,5.86,2018-08-02
AP201808041174769973,002146.SZ,东吴证券,2018,1.74,原文每股收益，未明确注明基本或摊薄定义,7565,4.20,2018-08-05
AP201808041174769973,002146.SZ,东吴证券,2019,2.23,原文每股收益，未明确注明基本或摊薄定义,9711,3.27,2018-08-05
AP201808041174769973,002146.SZ,东吴证券,2020,2.86,原文每股收益，未明确注明基本或摊薄定义,12453,2.55,2018-08-05
AP201808051174884460,002353.SZ,东吴证券,2018,0.52,原文每股收益，未明确注明基本或摊薄定义,501,33,2018-08-05
AP201808051174884460,002353.SZ,东吴证券,2019,0.73,原文每股收益，未明确注明基本或摊薄定义,700,24,2018-08-05
AP201808051174884460,002353.SZ,东吴证券,2020,0.94,原文每股收益，未明确注明基本或摊薄定义,903,18,2018-08-05
AP201808051174893319,300146.SZ,东吴证券,2018,0.68,原文每股收益，未明确注明基本或摊薄定义,,29.37,2018-08-05
AP201808051174893319,300146.SZ,东吴证券,2019,0.84,原文每股收益，未明确注明基本或摊薄定义,,23.85,2018-08-05
AP201808051174893319,300146.SZ,东吴证券,2020,1.02,原文每股收益，未明确注明基本或摊薄定义,,19.52,2018-08-05
AP201808051174895317,603658.SH,东吴证券,2018,1.39,原文每股收益，未明确注明基本或摊薄定义,584.1,46.76,2018-08-06
AP201808051174895317,603658.SH,东吴证券,2019,1.77,原文每股收益，未明确注明基本或摊薄定义,745.3,36.64,2018-08-06
AP201808051174895317,603658.SH,东吴证券,2020,2.27,原文每股收益，未明确注明基本或摊薄定义,952.6,28.67,2018-08-06
AP201808061174999905,300014.SZ,东吴证券,2018,0.55,原文每股收益，未明确注明基本或摊薄定义,469,28.22,2018-08-06
AP201808061174999905,300014.SZ,东吴证券,2019,0.70,原文每股收益，未明确注明基本或摊薄定义,602,21.97,2018-08-06
AP201808061174999905,300014.SZ,东吴证券,2020,0.94,原文每股收益，未明确注明基本或摊薄定义,802,16.50,2018-08-06
AP201808061174999907,600884.SH,东吴证券,2018,0.73,原文每股收益，未明确注明基本或摊薄定义,822,23.64,2018-08-06
AP201808061174999907,600884.SH,东吴证券,2019,0.94,原文每股收益，未明确注明基本或摊薄定义,1056,18.41,2018-08-06
AP201808061174999907,600884.SH,东吴证券,2020,1.18,原文每股收益，未明确注明基本或摊薄定义,1329,14.62,2018-08-06
AP201808061175005775,300014.SZ,东吴证券,2018,0.55,原文每股收益，未明确注明基本或摊薄定义,469,28.22,2018-08-06
AP201808061175005775,300014.SZ,东吴证券,2019,0.70,原文每股收益，未明确注明基本或摊薄定义,602,21.97,2018-08-06
AP201808061175005775,300014.SZ,东吴证券,2020,0.94,原文每股收益，未明确注明基本或摊薄定义,802,16.50,2018-08-06
AP201808061175104301,601155.SH,东吴证券,2018,3.67,原文每股收益，未明确注明基本或摊薄定义,,6.6,2018-08-06
AP201808061175104301,601155.SH,东吴证券,2019,4.70,原文每股收益，未明确注明基本或摊薄定义,,5.1,2018-08-06
AP201808061175104301,601155.SH,东吴证券,2020,5.96,原文每股收益，未明确注明基本或摊薄定义,,4.0,2018-08-06
AP201808061175139382,000002.SZ,东吴证券,2018,3.28,原文每股收益，未明确注明基本或摊薄定义,,6.43,2018-08-06
AP201808061175139382,000002.SZ,东吴证券,2019,4.10,原文每股收益，未明确注明基本或摊薄定义,,5.14,2018-08-06
AP201808061175139382,000002.SZ,东吴证券,2020,4.96,原文每股收益，未明确注明基本或摊薄定义,,4.25,2018-08-06
AP201808061175439584,002456.SZ,东吴证券,2018,0.75,原文每股收益，未明确注明基本或摊薄定义,2027,20.74,2018-08-07
AP201808061175439584,002456.SZ,东吴证券,2019,1.04,原文每股收益，未明确注明基本或摊薄定义,2836,14.83,2018-08-07
AP201808061175439584,002456.SZ,东吴证券,2020,1.42,原文每股收益，未明确注明基本或摊薄定义,3863,10.88,2018-08-07
AP201808061175455917,000961.SZ,东吴证券,2018,0.47,原文每股收益，未明确注明基本或摊薄定义,,11.6,2018-08-07
AP201808061175455917,000961.SZ,东吴证券,2019,0.72,原文每股收益，未明确注明基本或摊薄定义,,7.6,2018-08-07
AP201808061175455917,000961.SZ,东吴证券,2020,0.95,原文每股收益，未明确注明基本或摊薄定义,,5.8,2018-08-07
AP201808061175455920,000826.SZ,东吴证券,2018,1.18,原文每股收益，未明确注明基本或摊薄定义,,13.57,2018-08-07
AP201808061175455920,000826.SZ,东吴证券,2019,1.54,原文每股收益，未明确注明基本或摊薄定义,,10.40,2018-08-07
AP201808061175455920,000826.SZ,东吴证券,2020,2.00,原文每股收益，未明确注明基本或摊薄定义,,8.01,2018-08-07
AP201808071175505645,600383.SH,东吴证券,2018,1.85,原文每股收益，未明确注明基本或摊薄定义,8370,4.53,2018-08-07
AP201808071175505645,600383.SH,东吴证券,2019,2.32,原文每股收益，未明确注明基本或摊薄定义,10482,3.61,2018-08-07
AP201808071175505645,600383.SH,东吴证券,2020,2.87,原文每股收益，未明确注明基本或摊薄定义,12942,2.93,2018-08-07
AP201808101176885752,600048.SH,东吴证券,2018,1.71,原文每股收益，未明确注明基本或摊薄定义,,6.73,2018-08-10
AP201808101176885752,600048.SH,东吴证券,2019,2.15,原文每股收益，未明确注明基本或摊薄定义,,5.36,2018-08-10
AP201808101176885752,600048.SH,东吴证券,2020,2.69,原文每股收益，未明确注明基本或摊薄定义,,4.29,2018-08-10
AP201808111177453710,000039.SZ,东吴证券,2018,1.12,原文每股收益，未明确注明基本或摊薄定义,3348,11,2018-08-12
AP201808111177453710,000039.SZ,东吴证券,2019,1.35,原文每股收益，未明确注明基本或摊薄定义,4033,9,2018-08-12
AP201808111177453710,000039.SZ,东吴证券,2020,1.48,原文每股收益，未明确注明基本或摊薄定义,4429,8,2018-08-12
AP201808121177491383,600588.SH,东吴证券,2018,0.34,原文每股收益，未明确注明基本或摊薄定义,647,81.26,2018-08-13
AP201808121177491383,600588.SH,东吴证券,2019,0.54,原文每股收益，未明确注明基本或摊薄定义,1022,51.44,2018-08-13
AP201808121177491383,600588.SH,东吴证券,2020,0.81,原文每股收益，未明确注明基本或摊薄定义,1547,33.97,2018-08-13
AP201808121177493887,001979.SZ,东吴证券,2018,1.94,原文每股收益，未明确注明基本或摊薄定义,,8.89,2018-08-13
AP201808121177493887,001979.SZ,东吴证券,2019,2.41,原文每股收益，未明确注明基本或摊薄定义,,7.17,2018-08-13
AP201808121177493887,001979.SZ,东吴证券,2020,2.87,原文每股收益，未明确注明基本或摊薄定义,,6.01,2018-08-13
AP201808131177541805,600276.SH,东吴证券,2018,1.06,原文每股收益，未明确注明基本或摊薄定义,3907,63.20,2018-08-13
AP201808131177541805,600276.SH,东吴证券,2019,1.32,原文每股收益，未明确注明基本或摊薄定义,4849,50.91,2018-08-13
AP201808131177541805,600276.SH,东吴证券,2020,1.65,原文每股收益，未明确注明基本或摊薄定义,6087,40.56,2018-08-13
AP201808141178126966,600048.SH,东吴证券,2018,1.71,原文每股收益，未明确注明基本或摊薄定义,20312,6.70,2018-08-14
AP201808141178126966,600048.SH,东吴证券,2019,2.15,原文每股收益，未明确注明基本或摊薄定义,25511,5.33,2018-08-14
AP201808141178126966,600048.SH,东吴证券,2020,2.69,原文每股收益，未明确注明基本或摊薄定义,31867,4.27,2018-08-14
AP201808141178151919,002594.SZ,东吴证券,2018,1.09,原文每股收益，未明确注明基本或摊薄定义,2976,39.58,2018-08-14
AP201808141178151919,002594.SZ,东吴证券,2019,1.47,原文每股收益，未明确注明基本或摊薄定义,4005,29.40,2018-08-14
AP201808141178151919,002594.SZ,东吴证券,2020,1.85,原文每股收益，未明确注明基本或摊薄定义,5049,23.33,2018-08-14
AP201808141178172418,300122.SZ,东吴证券,2018,1.03,原文每股收益，未明确注明基本或摊薄定义,1653,40.12,2018-08-14
AP201808141178172418,300122.SZ,东吴证券,2019,1.58,原文每股收益，未明确注明基本或摊薄定义,2522,26.30,2018-08-14
AP201808141178172418,300122.SZ,东吴证券,2020,2.19,原文每股收益，未明确注明基本或摊薄定义,3507,18.91,2018-08-14
AP201808141178671294,300003.SZ,东吴证券,2018,0.77,原文每股收益，未明确注明基本或摊薄定义,,45.01,2018-08-15
AP201808141178671294,300003.SZ,东吴证券,2019,1.02,原文每股收益，未明确注明基本或摊薄定义,,33.79,2018-08-15
AP201808141178671294,300003.SZ,东吴证券,2020,1.35,原文每股收益，未明确注明基本或摊薄定义,,25.53,2018-08-15
AP201808151178786736,000961.SZ,东吴证券,2018,0.56,原文每股收益，未明确注明基本或摊薄定义,2078,10.28,2018-08-15
AP201808151178786736,000961.SZ,东吴证券,2019,1.09,原文每股收益，未明确注明基本或摊薄定义,4057,5.27,2018-08-15
AP201808151178786736,000961.SZ,东吴证券,2020,1.88,原文每股收益，未明确注明基本或摊薄定义,6960,3.07,2018-08-15
AP201808151178963125,300450.SZ,东吴证券,2018,1.16,原文每股收益，未明确注明基本或摊薄定义,1024,22.66,2018-08-15
AP201808151178963125,300450.SZ,东吴证券,2019,1.73,原文每股收益，未明确注明基本或摊薄定义,1523,15.23,2018-08-15
AP201808151178963125,300450.SZ,东吴证券,2020,2.30,原文每股收益，未明确注明基本或摊薄定义,2025,11.46,2018-08-15
AP201808151179062405,600276.SH,东吴证券,2018,1.06,原文每股收益，未明确注明基本或摊薄定义,,67.03,2018-08-15
AP201808151179062405,600276.SH,东吴证券,2019,1.32,原文每股收益，未明确注明基本或摊薄定义,,54.00,2018-08-15
AP201808151179062405,600276.SH,东吴证券,2020,1.65,原文每股收益，未明确注明基本或摊薄定义,,43.02,2018-08-15
AP201808161179451780,002410.SZ,东吴证券,2018,0.46,原文每股收益，未明确注明基本或摊薄定义,515,64.78,2018-08-16
AP201808161179451780,002410.SZ,东吴证券,2019,0.55,原文每股收益，未明确注明基本或摊薄定义,614,54.30,2018-08-16
AP201808161179451780,002410.SZ,东吴证券,2020,0.74,原文每股收益，未明确注明基本或摊薄定义,827,40.32,2018-08-16
AP201808161179570121,603659.SH,东吴证券,2018,1.48,原文每股收益，未明确注明基本或摊薄定义,639,33.36,2018-08-16
AP201808161179570121,603659.SH,东吴证券,2019,1.80,原文每股收益，未明确注明基本或摊薄定义,778,27.41,2018-08-16
AP201808161179570121,603659.SH,东吴证券,2020,1.99,原文每股收益，未明确注明基本或摊薄定义,859,24.81,2018-08-16
AP201808161179578493,002146.SZ,东吴证券,2018,1.74,原文每股收益，未明确注明基本或摊薄定义,7565,4.30,2018-08-16
AP201808161179578493,002146.SZ,东吴证券,2019,2.23,原文每股收益，未明确注明基本或摊薄定义,9711,3.35,2018-08-16
AP201808161179578493,002146.SZ,东吴证券,2020,2.86,原文每股收益，未明确注明基本或摊薄定义,12453,2.61,2018-08-16
AP201808171180296765,002371.SZ,东吴证券,2018,0.56,原文每股收益，未明确注明基本或摊薄定义,,90.43,2018-08-17
AP201808171180296765,002371.SZ,东吴证券,2019,0.86,原文每股收益，未明确注明基本或摊薄定义,,59.56,2018-08-17
AP201808171180296765,002371.SZ,东吴证券,2020,1.30,原文每股收益，未明确注明基本或摊薄定义,,39.13,2018-08-17
AP201808191180559398,600050.SH,东吴证券,2018,0.10,原文每股收益，未明确注明基本或摊薄定义,2972.61,58.66,2018-08-19
AP201808191180559398,600050.SH,东吴证券,2019,0.18,原文每股收益，未明确注明基本或摊薄定义,5475.57,31.85,2018-08-19
AP201808191180559398,600050.SH,东吴证券,2020,0.26,原文每股收益，未明确注明基本或摊薄定义,8216.26,21.22,2018-08-19
AP201808191180585675,600498.SH,东吴证券,2018,0.95,原文每股收益，未明确注明基本或摊薄定义,1057,33.18,2018-08-20
AP201808191180585675,600498.SH,东吴证券,2019,1.22,原文每股收益，未明确注明基本或摊薄定义,1355,25.89,2018-08-20
AP201808191180585675,600498.SH,东吴证券,2020,1.54,原文每股收益，未明确注明基本或摊薄定义,1721,20.38,2018-08-20
AP201808191180593383,603899.SH,东吴证券,2018,0.89,原文每股收益，未明确注明基本或摊薄定义,818,31.39,2018-08-20
AP201808191180593383,603899.SH,东吴证券,2019,1.15,原文每股收益，未明确注明基本或摊薄定义,1055,24.35,2018-08-20
AP201808191180593383,603899.SH,东吴证券,2020,1.52,原文每股收益，未明确注明基本或摊薄定义,1401,18.34,2018-08-20
