signal_bucket,observation_count,mean_return,median_return,win_rate,standard_deviation,period,outcome,mean_return_bps,median_return_bps,signal
1,13975,-7.417472937735571e-05,-0.00020036064916839624,0.4281216457960644,0.0018844705508941366,development,etf_execution_next_open_10m,-0.7417472937735571,-2.0036064916839624,no_if_primary_alpha_score
2,14009,-5.4262630078027394e-05,0.0,0.43050895852666143,0.0017505828573075304,development,etf_execution_next_open_10m,-0.542626300780274,0.0,no_if_primary_alpha_score
3,13886,-1.7143907726863366e-05,0.0,0.4447645110182918,0.0017290508730018574,development,etf_execution_next_open_10m,-0.17143907726863367,0.0,no_if_primary_alpha_score
4,13916,9.103815335436216e-07,0.0,0.45056050589249785,0.0016755316516032003,development,etf_execution_next_open_10m,0.009103815335436216,0.0,no_if_primary_alpha_score
5,13914,-1.0885223786783107e-05,0.0,0.4490441282161851,0.0016708714983612047,development,etf_execution_next_open_10m,-0.10885223786783108,0.0,no_if_primary_alpha_score
6,13855,-5.24392665783269e-06,0.0,0.4534103211836882,0.0016928043619607142,development,etf_execution_next_open_10m,-0.0524392665783269,0.0,no_if_primary_alpha_score
7,13844,1.260981988099375e-05,0.0,0.4497977463160936,0.0016589665162770925,development,etf_execution_next_open_10m,0.1260981988099375,0.0,no_if_primary_alpha_score
8,13889,1.486815824378996e-06,0.0,0.45539635682914537,0.0016934289655631248,development,etf_execution_next_open_10m,0.01486815824378996,0.0,no_if_primary_alpha_score
9,13901,1.5678946022978546e-05,0.0,0.4586720379828789,0.0017519737459662883,development,etf_execution_next_open_10m,0.15678946022978546,0.0,no_if_primary_alpha_score
10,14069,4.5094041356996175e-05,0.0,0.461653280261568,0.001948361155783724,development,etf_execution_next_open_10m,0.45094041356996173,0.0,no_if_primary_alpha_score
1,13973,-3.94360319763419e-05,-0.00010065444646312205,0.4729120446575539,0.0018273171071600267,development,etf_execution_next_vwap_10m,-0.394360319763419,-1.0065444646312205,no_if_primary_alpha_score
2,14009,-2.879222334774384e-05,-7.297510399750795e-05,0.4769790848740096,0.0016973694432238886,development,etf_execution_next_vwap_10m,-0.2879222334774384,-0.7297510399750795,no_if_primary_alpha_score
3,13886,5.113312185587304e-07,-4.3188042598063525e-05,0.4835805847616304,0.001671162928112199,development,etf_execution_next_vwap_10m,0.005113312185587304,-0.43188042598063525,no_if_primary_alpha_score
4,13916,1.6661777393343304e-05,-1.332322067726377e-05,0.4945386605346364,0.0016197564244871325,development,etf_execution_next_vwap_10m,0.16661777393343305,-0.1332322067726377,no_if_primary_alpha_score
5,13914,7.015895677410235e-06,-1.8572606260647273e-05,0.4923817737530545,0.0016119439026289926,development,etf_execution_next_vwap_10m,0.07015895677410236,-0.18572606260647273,no_if_primary_alpha_score
6,13855,1.001870173374816e-05,-7.2691021620885365e-06,0.4971490436665464,0.0016299469199477106,development,etf_execution_next_vwap_10m,0.10018701733748159,-0.07269102162088537,no_if_primary_alpha_score
7,13844,2.8579163783029872e-05,-1.3196999979037116e-05,0.49458249060965037,0.0016083888653132285,development,etf_execution_next_vwap_10m,0.2857916378302987,-0.13196999979037116,no_if_primary_alpha_score
8,13889,1.079701196315856e-05,-1.504782951078365e-05,0.49391604867161065,0.001639723267133405,development,etf_execution_next_vwap_10m,0.1079701196315856,-0.1504782951078365,no_if_primary_alpha_score
9,13901,3.0243336076742433e-05,-3.6338151244708072e-06,0.49838141140925113,0.0016908878705138783,development,etf_execution_next_vwap_10m,0.30243336076742433,-0.03633815124470807,no_if_primary_alpha_score
10,14069,4.494462614198327e-05,-2.712155831252616e-06,0.49904044352832466,0.0018834572791618536,development,etf_execution_next_vwap_10m,0.4494462614198327,-0.02712155831252616,no_if_primary_alpha_score
1,13975,-0.0019241747293773557,-0.0020503606491683963,0.11620751341681575,0.0018844705508941361,development,etf_execution_next_open_10m_net_base,-19.241747293773557,-20.503606491683964,no_if_primary_alpha_score
2,14009,-0.0019042626300780274,-0.0018499999999999999,0.10172032264972518,0.0017505828573075306,development,etf_execution_next_open_10m_net_base,-19.042626300780274,-18.5,no_if_primary_alpha_score
3,13886,-0.0018671439077268634,-0.0018499999999999999,0.10723030390321187,0.0017290508730018574,development,etf_execution_next_open_10m_net_base,-18.671439077268634,-18.5,no_if_primary_alpha_score
4,13916,-0.0018490896184664564,-0.0018499999999999999,0.10477148605921242,0.0016755316516032003,development,etf_execution_next_open_10m_net_base,-18.490896184664564,-18.5,no_if_primary_alpha_score
5,13914,-0.001860885223786783,-0.0018499999999999999,0.10457093574816731,0.0016708714983612047,development,etf_execution_next_open_10m_net_base,-18.60885223786783,-18.5,no_if_primary_alpha_score
6,13855,-0.0018552439266578326,-0.0018499999999999999,0.10364489354023818,0.0016928043619607142,development,etf_execution_next_open_10m_net_base,-18.552439266578325,-18.5,no_if_primary_alpha_score
7,13844,-0.0018373901801190062,-0.0018499999999999999,0.10473851488009246,0.0016589665162770925,development,etf_execution_next_open_10m_net_base,-18.373901801190062,-18.5,no_if_primary_alpha_score
8,13889,-0.001848513184175621,-0.0018499999999999999,0.1056951544387645,0.0016934289655631245,development,etf_execution_next_open_10m_net_base,-18.48513184175621,-18.5,no_if_primary_alpha_score
9,13901,-0.0018343210539770213,-0.0018499999999999999,0.11294151499892094,0.0017519737459662885,development,etf_execution_next_open_10m_net_base,-18.34321053977021,-18.5,no_if_primary_alpha_score
10,14069,-0.0018049059586430038,-0.0018499999999999999,0.12708792380410833,0.0019483611557837238,development,etf_execution_next_open_10m_net_base,-18.049059586430037,-18.5,no_if_primary_alpha_score
1,13975,-0.0025741747293773556,-0.0027003606491683963,0.07234347048300536,0.0018844705508941353,development,etf_execution_next_open_10m_net_stress,-25.741747293773557,-27.003606491683964,no_if_primary_alpha_score
2,14009,-0.002554262630078028,-0.0025,0.05931900920836605,0.0017505828573075304,development,etf_execution_next_open_10m_net_stress,-25.542626300780277,-25.0,no_if_primary_alpha_score
3,13886,-0.0025171439077268636,-0.0025,0.06258101685150512,0.0017290508730018563,development,etf_execution_next_open_10m_net_stress,-25.171439077268637,-25.0,no_if_primary_alpha_score
4,13916,-0.0024990896184664563,-0.0025,0.059356136820925554,0.0016755316516032003,development,etf_execution_next_open_10m_net_stress,-24.990896184664564,-25.0,no_if_primary_alpha_score
5,13914,-0.002510885223786783,-0.0025,0.05914905850222797,0.001670871498361206,development,etf_execution_next_open_10m_net_stress,-25.10885223786783,-25.0,no_if_primary_alpha_score
6,13855,-0.002505243926657833,-0.0025,0.056802598339949474,0.0016928043619607134,development,etf_execution_next_open_10m_net_stress,-25.05243926657833,-25.0,no_if_primary_alpha_score
7,13844,-0.0024873901801190064,-0.0025,0.06096503900606761,0.0016589665162770931,development,etf_execution_next_open_10m_net_stress,-24.873901801190065,-25.0,no_if_primary_alpha_score
8,13889,-0.002498513184175621,-0.0025,0.060335517315861474,0.001693428965563125,development,etf_execution_next_open_10m_net_stress,-24.98513184175621,-25.0,no_if_primary_alpha_score
9,13901,-0.0024843210539770215,-0.0025,0.06388029638155529,0.0017519737459662887,development,etf_execution_next_open_10m_net_stress,-24.843210539770215,-25.0,no_if_primary_alpha_score
10,14069,-0.002454905958643004,-0.0025,0.0770488307626697,0.0019483611557837243,development,etf_execution_next_open_10m_net_stress,-24.549059586430037,-25.0,no_if_primary_alpha_score
1,13488,-0.0001269471977075966,-0.00024345709429524076,0.42548932384341637,0.0022264876954083495,development,etf_markout_close_15m,-1.2694719770759662,-2.4345709429524076,no_if_primary_alpha_score
2,13443,-9.179016731897153e-05,-0.00020044097013416362,0.4325671353120583,0.002037829405017641,development,etf_markout_close_15m,-0.9179016731897153,-2.004409701341636,no_if_primary_alpha_score
3,13326,-5.756307799501794e-05,0.0,0.439966981840012,0.00200782408514021,development,etf_markout_close_15m,-0.5756307799501794,0.0,no_if_primary_alpha_score
4,13352,5.493310176347007e-06,0.0,0.451168364289994,0.001963908331753707,development,etf_markout_close_15m,0.05493310176347006,0.0,no_if_primary_alpha_score
5,13350,-1.9811140539917273e-05,0.0,0.4555056179775281,0.0019381286321577343,development,etf_markout_close_15m,-0.19811140539917274,0.0,no_if_primary_alpha_score
6,13299,2.2009221688583064e-06,0.0,0.4574780058651026,0.001973927312940232,development,etf_markout_close_15m,0.022009221688583065,0.0,no_if_primary_alpha_score
7,13265,1.6766756258062014e-05,0.0,0.46174142480211083,0.0019301522767978495,development,etf_markout_close_15m,0.16766756258062016,0.0,no_if_primary_alpha_score
8,13301,3.118866399943716e-05,0.0,0.4653033606495752,0.001992430847241554,development,etf_markout_close_15m,0.3118866399943716,0.0,no_if_primary_alpha_score
9,13371,4.008280901804474e-05,0.0,0.470720215391519,0.0020508279622917422,development,etf_markout_close_15m,0.4008280901804474,0.0,no_if_primary_alpha_score
10,13575,8.247302946321193e-05,0.0,0.47079189686924494,0.002227196868897096,development,etf_markout_close_15m,0.8247302946321193,0.0,no_if_primary_alpha_score
1,13364,-8.618160392939848e-05,-0.00021011985241686792,0.43953906016162825,0.0022996091188981116,development,etf_execution_next_open_15m,-0.8618160392939849,-2.1011985241686792,no_if_primary_alpha_score
2,13311,-6.33062319837752e-05,0.0,0.4410637818345729,0.00210973554365953,development,etf_execution_next_open_15m,-0.633062319837752,0.0,no_if_primary_alpha_score
3,13192,-4.9412835436974585e-05,0.0,0.4424651303820497,0.002073278507363212,development,etf_execution_next_open_15m,-0.49412835436974584,0.0,no_if_primary_alpha_score
4,13206,2.160460747638865e-05,0.0,0.4589580493714978,0.0020316324077121113,development,etf_execution_next_open_15m,0.2160460747638865,0.0,no_if_primary_alpha_score
5,13189,-1.7184254207029674e-05,0.0,0.4599287284858594,0.001994890307023051,development,etf_execution_next_open_15m,-0.17184254207029673,0.0,no_if_primary_alpha_score
6,13145,-7.0249823335517995e-06,0.0,0.4573602130087486,0.002045625576838944,development,etf_execution_next_open_15m,-0.07024982333551799,0.0,no_if_primary_alpha_score
7,13136,3.563228454368417e-06,0.0,0.45851096224116933,0.001994745174109686,development,etf_execution_next_open_15m,0.035632284543684174,0.0,no_if_primary_alpha_score
8,13180,1.7965680136945144e-05,0.0,0.46077389984825495,0.0020478512372898317,development,etf_execution_next_open_15m,0.17965680136945145,0.0,no_if_primary_alpha_score
9,13222,1.174176275310166e-05,0.0,0.46120102858871576,0.002103916321426113,development,etf_execution_next_open_15m,0.1174176275310166,0.0,no_if_primary_alpha_score
10,13453,2.8719434848382055e-05,0.0,0.46183007507619117,0.002294539118052561,development,etf_execution_next_open_15m,0.2871943484838205,0.0,no_if_primary_alpha_score
1,13362,-5.1600062054222906e-05,-0.00011957264848777571,0.4726088908845981,0.002249054691773569,development,etf_execution_next_vwap_15m,-0.5160006205422291,-1.1957264848777571,no_if_primary_alpha_score
2,13311,-3.835180540974109e-05,-8.456471959894518e-05,0.4792277064082338,0.0020636784564712902,development,etf_execution_next_vwap_15m,-0.3835180540974109,-0.8456471959894518,no_if_primary_alpha_score
3,13192,-3.14441781670532e-05,-7.537778800437156e-05,0.4794572468162523,0.002022275414737332,development,etf_execution_next_vwap_15m,-0.314441781670532,-0.7537778800437156,no_if_primary_alpha_score
4,13206,3.8027972506720106e-05,-1.0385317455119392e-05,0.49613811903680144,0.0019853425796587713,development,etf_execution_next_vwap_15m,0.38027972506720104,-0.10385317455119392,no_if_primary_alpha_score
5,13189,1.700226695627315e-06,-1.569220883979039e-05,0.4951095609978012,0.0019469484087304156,development,etf_execution_next_vwap_15m,0.01700226695627315,-0.1569220883979039,no_if_primary_alpha_score
6,13145,8.414456619584755e-06,-2.7883891475899425e-05,0.4916698364397109,0.001993898667562472,development,etf_execution_next_vwap_15m,0.08414456619584755,-0.27883891475899425,no_if_primary_alpha_score
7,13136,2.0044869055526e-05,-2.617311866343064e-05,0.4924634591961023,0.0019518696178785879,development,etf_execution_next_vwap_15m,0.20044869055526,-0.2617311866343064,no_if_primary_alpha_score
8,13180,2.815437967409541e-05,-1.2107550911411025e-05,0.4955993930197269,0.001998845215582401,development,etf_execution_next_vwap_15m,0.2815437967409541,-0.12107550911411025,no_if_primary_alpha_score
9,13222,2.7610288289420146e-05,-2.6810987269088038e-05,0.49205869006201786,0.002049774744710083,development,etf_execution_next_vwap_15m,0.2761028828942015,-0.2681098726908804,no_if_primary_alpha_score
10,13453,2.859505831741616e-05,-2.9681612349397035e-05,0.49074555861146213,0.002241039899754998,development,etf_execution_next_vwap_15m,0.2859505831741616,-0.29681612349397035,no_if_primary_alpha_score
1,13364,-0.0019361816039293986,-0.002060119852416868,0.1479347500748279,0.0022996091188981116,development,etf_execution_next_open_15m_net_base,-19.361816039293988,-20.60119852416868,no_if_primary_alpha_score
2,13311,-0.001913306231983775,-0.0018499999999999999,0.13567725940951092,0.00210973554365953,development,etf_execution_next_open_15m_net_base,-19.13306231983775,-18.5,no_if_primary_alpha_score
3,13192,-0.0018994128354369747,-0.0018499999999999999,0.13826561552456035,0.002073278507363212,development,etf_execution_next_open_15m_net_base,-18.994128354369746,-18.5,no_if_primary_alpha_score
4,13206,-0.0018283953925236115,-0.0018499999999999999,0.14455550507345147,0.0020316324077121117,development,etf_execution_next_open_15m_net_base,-18.283953925236116,-18.5,no_if_primary_alpha_score
5,13189,-0.0018671842542070296,-0.0018499999999999999,0.13443020699067404,0.0019948903070230507,development,etf_execution_next_open_15m_net_base,-18.671842542070294,-18.5,no_if_primary_alpha_score
6,13145,-0.0018570249823335516,-0.0018499999999999999,0.1379231647014074,0.0020456255768389435,development,etf_execution_next_open_15m_net_base,-18.570249823335516,-18.5,no_if_primary_alpha_score
7,13136,-0.0018464367715456315,-0.0018499999999999999,0.138778928136419,0.0019947451741096863,development,etf_execution_next_open_15m_net_base,-18.464367715456316,-18.5,no_if_primary_alpha_score
8,13180,-0.0018320343198630548,-0.0018499999999999999,0.14127465857359636,0.0020478512372898317,development,etf_execution_next_open_15m_net_base,-18.32034319863055,-18.5,no_if_primary_alpha_score
9,13222,-0.0018382582372468983,-0.0018499999999999999,0.14566631371955832,0.0021039163214261135,development,etf_execution_next_open_15m_net_base,-18.38258237246898,-18.5,no_if_primary_alpha_score
10,13453,-0.0018212805651516178,-0.0018499999999999999,0.16063331598899874,0.0022945391180525607,development,etf_execution_next_open_15m_net_base,-18.212805651516177,-18.5,no_if_primary_alpha_score
1,13364,-0.0025861816039293986,-0.002710119852416868,0.09974558515414547,0.0022996091188981116,development,etf_execution_next_open_15m_net_stress,-25.861816039293984,-27.10119852416868,no_if_primary_alpha_score
2,13311,-0.0025633062319837755,-0.0025,0.08654496281271129,0.0021097355436595303,development,etf_execution_next_open_15m_net_stress,-25.633062319837755,-25.0,no_if_primary_alpha_score
3,13192,-0.002549412835436975,-0.0025,0.08702243784111582,0.0020732785073632127,development,etf_execution_next_open_15m_net_stress,-25.49412835436975,-25.0,no_if_primary_alpha_score
4,13206,-0.0024783953925236117,-0.0025,0.09064061790095411,0.0020316324077121117,development,etf_execution_next_open_15m_net_stress,-24.783953925236116,-25.0,no_if_primary_alpha_score
5,13189,-0.00251718425420703,-0.0025,0.0816589582227614,0.0019948903070230502,development,etf_execution_next_open_15m_net_stress,-25.1718425420703,-25.0,no_if_primary_alpha_score
6,13145,-0.0025070249823335522,-0.0025,0.08451882845188284,0.002045625576838944,development,etf_execution_next_open_15m_net_stress,-25.070249823335523,-25.0,no_if_primary_alpha_score
