period,cost,left,right,fit_origin,window_start,window_end,days,end_censored,accepted_feature,primary_policy,no_factor_policy,left_window_return,right_window_return,window_return_gap,annual_arithmetic_contribution,left_start_shares,right_start_shares
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-05-06T00:00:00,2020-05-11,2020-06-05,20,False,False,CASH,CASH,0.0,0.010559141742509714,-0.010559141742509714,-0.0016544966800795256,0,35200
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-06-01T00:00:00,2020-06-08,2020-07-03,18,False,False,CASH,CASH,0.0,0.07922435097703762,-0.07922435097703762,-0.011455703678992648,0,41800
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-07-01T00:00:00,2020-07-06,2020-08-07,25,False,False,PASSIVE,PASSIVE,0.03417599706573182,0.050605717196771316,-0.016429720131039494,-0.0024594204189282874,0,33700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-08-03T00:00:00,2020-08-10,2020-09-04,20,False,False,PASSIVE,PASSIVE,0.00530188922139585,0.005302464767896309,-5.755465004586569e-07,-9.607149027886238e-08,13500,15200
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-09-01T00:00:00,2020-09-07,2020-10-09,19,False,False,PASSIVE,PASSIVE,-0.010148281976631202,-0.010150409222202006,2.127245570804348e-06,2.9420447332896266e-07,22200,25000
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-10-09T00:00:00,2020-10-12,2020-11-06,20,False,False,PASSIVE,PASSIVE,0.02414992220969525,0.024155036338129765,-5.114128434513532e-06,-7.649553444288859e-07,22200,25000
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-11-02T00:00:00,2020-11-09,2020-12-04,20,False,False,PASSIVE,PASSIVE,0.02494125236310607,0.025020031974603896,-7.877961149782564e-05,-1.1686678183210271e-05,22200,25000
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2020-12-01T00:00:00,2020-12-07,2021-01-08,24,False,False,PASSIVE,PASSIVE,0.055411181427603706,0.055573466444586606,-0.00016228501698289932,-2.3426898576732078e-05,26300,29700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-01-04T00:00:00,2021-01-11,2021-02-05,20,False,False,PASSIVE,PASSIVE,-0.003159763798683324,-0.003173414522438134,1.3650723754810024e-05,1.6854309716501679e-06,26300,29700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-02-01T00:00:00,2021-02-08,2021-03-05,15,False,False,PASSIVE,PASSIVE,-0.01719710483381154,-0.017224293472775987,2.718863896444823e-05,3.852156477593883e-06,19600,22100
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-03-01T00:00:00,2021-03-08,2021-04-02,20,False,False,PASSIVE,PASSIVE,-0.007346859392147076,-0.00736168191147879,1.482251933171419e-05,2.0317584609044116e-06,14800,16700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-04-01T00:00:00,2021-04-06,2021-05-07,21,False,False,PASSIVE,PASSIVE,-0.014947452650127535,-0.014920380683041357,-2.707196708617854e-05,-4.167436428390876e-06,14800,16700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-05-06T00:00:00,2021-05-10,2021-06-04,20,False,False,PASSIVE,PASSIVE,0.03870296880036861,0.03861416777495519,8.880102541342083e-05,1.3041377961719154e-05,26700,30000
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-06-01T00:00:00,2021-06-07,2021-07-02,19,False,False,PASSIVE,PASSIVE,-0.028766883900484874,-0.028801865896791568,3.49819963066933e-05,5.28797097123482e-06,22400,25200
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-07-01T00:00:00,2021-07-05,2021-08-06,25,False,False,PASSIVE,PASSIVE,-0.02176808003528985,-0.0217390704837076,-2.9009551582248605e-05,-4.58271631051552e-06,36100,40700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-08-02T00:00:00,2021-08-09,2021-09-03,20,False,True,LOW_Q75,PASSIVE,-0.007091786977680203,-0.007113934703199987,2.214772551978328e-05,3.092352280326253e-06,19300,21800
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-09-01T00:00:00,2021-09-06,2021-10-08,18,False,True,LOW_Q75,PASSIVE,0.010494726190042547,0.01050541677648309,-1.069058644054266e-05,-1.6486298823747366e-06,19300,21800
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-10-08T00:00:00,2021-10-11,2021-11-05,20,False,True,LOW_Q75,PASSIVE,-0.013177572851577501,-0.013187399312178383,9.826460600881326e-06,1.3840366068534319e-06,24400,27500
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-11-01T00:00:00,2021-11-08,2021-12-03,20,False,True,LOW_Q75,PASSIVE,0.011537480007147494,0.011535492200755337,1.987806392156344e-06,2.674667934487405e-07,34000,38300
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2021-12-01T00:00:00,2021-12-06,2022-01-07,24,False,True,LOW_Q75,PASSIVE,-0.009947083972885018,-0.009949917036461864,2.8330635768458734e-06,4.44189444703731e-07,39700,44700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-01-04T00:00:00,2022-01-10,2022-02-11,20,False,True,LOW_Q75,PASSIVE,-0.03718188952321544,-0.037175780735364206,-6.108787851233366e-06,-8.96511244185831e-07,30100,33900
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-02-07T00:00:00,2022-02-14,2022-03-04,15,False,True,LOW_Q75,PASSIVE,-0.01379378820332211,-0.013801446312235344,7.658108913233264e-06,1.103408233463563e-06,31100,35000
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-03-01T00:00:00,2022-03-07,2022-04-01,20,False,True,LOW_Q75,PASSIVE,-0.03512218673799061,-0.035204595657790994,8.240891980038079e-05,1.2125870173481514e-05,25200,28400
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-04-01T00:00:00,2022-04-06,2022-05-06,20,False,True,LOW_Q75,PASSIVE,-0.035794536555047385,-0.035832328747770426,3.7792192723040685e-05,5.6216767260017165e-06,13500,15200
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-05-05T00:00:00,2022-05-09,2022-06-10,24,False,True,LOW_Q75,PASSIVE,0.04152394703638573,0.0416085223464846,-8.457531009886665e-05,-1.221017881396751e-05,20400,23000
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-06-01T00:00:00,2022-06-13,2022-07-01,15,False,True,LOW_Q75,PASSIVE,0.03705594217512065,0.036998285928031116,5.765624708953254e-05,8.394406996113704e-06,21100,23800
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-07-01T00:00:00,2022-07-04,2022-08-05,25,False,False,PASSIVE,PASSIVE,-0.038504504453847344,-0.03845504479407036,-4.9459659776984743e-05,-7.667436083788054e-06,27300,30700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-08-01T00:00:00,2022-08-08,2022-09-02,20,False,False,CASH,CASH,-0.004051711814591075,-0.022352438908808225,0.01830072709421715,0.002716026196553785,36100,40700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-09-01T00:00:00,2022-09-05,2022-10-14,24,False,True,LOW_Q25,CASH,0.0,-0.039791302032392006,0.039791302032392006,0.005920114428865047,0,33800
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-10-10T00:00:00,2022-10-17,2022-11-04,15,False,False,CASH,CASH,0.0,-0.01016946879871894,0.01016946879871894,0.0014289096845937165,0,37700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-11-01T00:00:00,2022-11-07,2022-12-02,20,False,False,CASH,CASH,0.0,0.008215864773931436,-0.008215864773931436,-0.001245830557370006,0,27300
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2022-12-01T00:00:00,2022-12-05,2023-01-06,24,False,False,CASH,CASH,0.0,0.018107123378717782,-0.018107123378717782,-0.0027232605348815305,0,18500
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-01-03T00:00:00,2023-01-09,2023-02-03,15,False,False,CASH,CASH,0.0,0.025000879496697825,-0.025000879496697825,-0.003729172159529555,0,39600
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-02-01T00:00:00,2023-02-06,2023-03-03,20,False,False,CASH,CASH,0.0,-0.008734930740941338,0.008734930740941338,0.0012199788084637489,0,49000
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-03-01T00:00:00,2023-03-06,2023-04-07,24,False,False,CASH,CASH,0.0,0.002394148489428538,-0.002394148489428538,-0.00040101111944054404,0,31500
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-04-03T00:00:00,2023-04-10,2023-05-05,17,False,False,PASSIVE,PASSIVE,-0.027867048653599902,-0.024257713400681058,-0.003609335252918844,-0.0005492908356165008,0,39500
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-05-04T00:00:00,2023-05-08,2023-06-02,20,False,False,PASSIVE,PASSIVE,-0.02989019060215925,-0.029895826673844494,5.6360716852443815e-06,8.812359597676564e-07,39700,43800
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-06-01T00:00:00,2023-06-05,2023-07-07,23,False,False,CASH,CASH,-0.0016848162222234953,0.0009597635801730231,-0.0026445798023965184,-0.00045044249791174917,33500,36900
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-07-03T00:00:00,2023-07-10,2023-08-04,20,False,False,CASH,CASH,0.0,0.053509878496009744,-0.053509878496009744,-0.00788169786627923,0,36900
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-08-01T00:00:00,2023-08-07,2023-09-01,20,False,False,CASH,CASH,0.0,-0.04173186893338876,0.04173186893338876,0.006309070883498414,0,30800
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-09-01T00:00:00,2023-09-04,2023-10-13,24,False,False,CASH,CASH,0.0,-0.025555970893219926,0.025555970893219926,0.003790407177348561,0,39400
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-10-09T00:00:00,2023-10-16,2023-11-03,15,False,False,CASH,CASH,0.0,-0.022967741900746685,0.022967741900746685,0.003401200982554115,0,39400
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-11-01T00:00:00,2023-11-06,2023-12-01,20,False,False,CASH,CASH,0.0,-0.02656256806757351,0.02656256806757351,0.0039736504667509075,0,38400
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2023-12-01T00:00:00,2023-12-04,2024-01-05,24,False,False,CASH,CASH,0.0,-0.03329652744743927,0.03329652744743927,0.0049284667104874565,0,48000
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-01-02T00:00:00,2024-01-08,2024-02-02,20,False,False,CASH,CASH,0.0,-0.02827330365871694,0.02827330365871694,0.004186649336832456,0,35400
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-02-01T00:00:00,2024-02-05,2024-03-01,14,False,False,CASH,CASH,0.0,0.059616938397130115,-0.059616938397130115,-0.008682288979281373,0,35400
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-03-01T00:00:00,2024-03-04,2024-04-12,28,False,False,CASH,CASH,0.0,-0.02082181411450823,0.02082181411450823,0.0030731979190603107,0,30000
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-04-01T00:00:00,2024-04-15,2024-05-10,17,False,False,CASH,CASH,0.0,0.04478999370088954,-0.04478999370088954,-0.006616404247118488,0,50600
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-05-06T00:00:00,2024-05-13,2024-06-07,20,False,False,CASH,CASH,0.0,-0.019548727815486555,0.019548727815486555,0.0029087838599815923,0,36400
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-06-03T00:00:00,2024-06-11,2024-07-05,19,False,False,CASH,CASH,0.0,-0.0326657176571139,0.0326657176571139,0.0049225423437208775,0,41900
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-07-01T00:00:00,2024-07-08,2024-08-02,20,False,False,CASH,CASH,0.0,-0.0022883097933981134,0.0022883097933981134,0.0002254976735513691,0,50200
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-08-01T00:00:00,2024-08-05,2024-09-06,25,False,False,CASH,CASH,0.0,-0.03770415208236577,0.03770415208236577,0.00566780678064482,0,42600
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-09-02T00:00:00,2024-09-09,2024-10-11,18,False,False,CASH,CASH,0.0,0.20967637185165477,-0.20967637185165477,-0.029273875145781312,0,50500
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-10-08T00:00:00,2024-10-14,2024-11-01,15,False,False,PASSIVE,PASSIVE,-0.0004651440643668181,0.00033228927257855645,-0.0007974333369453745,-0.00011913276790667835,0,15600
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-11-01T00:00:00,2024-11-04,2024-12-06,25,False,False,PASSIVE,PASSIVE,-0.0021043913948247672,-0.0021423547779817476,3.7963383156980335e-05,5.459936280116596e-06,7500,8700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2024-12-02T00:00:00,2024-12-09,2025-01-03,19,False,False,PASSIVE,PASSIVE,-0.031521812939130034,-0.03153297171303815,1.1158773908115371e-05,1.6451775132570038e-06,20800,24200
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-01-02T00:00:00,2025-01-06,2025-02-07,19,False,False,PASSIVE,PASSIVE,0.018110635221667115,0.018138660654665406,-2.8025432998290967e-05,-4.197510151932038e-06,31100,36100
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-02-05T00:00:00,2025-02-10,2025-03-07,20,False,False,PASSIVE,PASSIVE,0.0050247135110648156,0.004988656170885619,3.605734017919637e-05,5.278453995860796e-06,25900,30100
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-03-03T00:00:00,2025-03-10,2025-04-11,24,False,False,PASSIVE,PASSIVE,-0.037119698141329094,-0.037160827290136145,4.1129148807050875e-05,5.77108810999569e-06,32100,37300
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-04-01T00:00:00,2025-04-14,2025-05-09,17,False,False,CASH,CASH,0.003143837668352134,0.011501972749232259,-0.008358135080880125,-0.001237959213234228,32100,37300
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-05-06T00:00:00,2025-05-12,2025-06-06,19,False,False,CASH,CASH,0.0,0.007034823037929794,-0.007034823037929794,-0.0010852701324611854,0,18100
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-06-03T00:00:00,2025-06-09,2025-07-04,20,False,False,CASH,CASH,0.0,0.033584955899092606,-0.033584955899092606,-0.0049767171942508,0,49100
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-07-01T00:00:00,2025-07-07,2025-08-01,20,False,False,CASH,CASH,0.0,0.02449148836722692,-0.02449148836722692,-0.003666976427521798,0,49100
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-08-01T00:00:00,2025-08-04,2025-09-05,25,False,False,PASSIVE,PASSIVE,0.09801416239623495,0.09684998261591016,0.0011641797803247922,0.00015814410614809282,0,49100
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-09-01T00:00:00,2025-09-08,2025-10-10,19,False,False,PASSIVE,PASSIVE,0.01922900948549744,0.019226652148731205,2.357336766234397e-06,3.5559544457095725e-07,31200,38900
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-10-09T00:00:00,2025-10-13,2025-11-07,20,False,False,PASSIVE,PASSIVE,0.008783814376907229,0.008782827232651114,9.871442561149024e-07,1.557982413526424e-07,21500,26800
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-11-03T00:00:00,2025-11-10,2025-12-05,20,False,False,PASSIVE,PASSIVE,-0.012205160541580162,-0.012203014700214898,-2.1458413652641894e-06,-3.0188395044954287e-07,21500,26800
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2025-12-01T00:00:00,2025-12-08,2026-01-09,23,False,False,PASSIVE,PASSIVE,0.03246198857556748,0.03245009138140653,1.1897194160948033e-05,1.7838584488679583e-06,27200,33900
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-01-05T00:00:00,2026-01-12,2026-02-06,20,False,False,PASSIVE,PASSIVE,-0.02092035158815342,-0.020924568380385034,4.216792231614974e-06,5.583207230604352e-07,31700,39500
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-02-02T00:00:00,2026-02-09,2026-03-06,14,False,False,PASSIVE,PASSIVE,0.005060145357978385,0.005067577046585114,-7.431688606729381e-06,-1.0335064122572673e-06,38000,47400
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-03-02T00:00:00,2026-03-09,2026-04-03,20,False,False,PASSIVE,PASSIVE,-0.032230500635912596,-0.03223285735671033,2.356720797735967e-06,2.9460726023199997e-07,26800,33400
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-04-01T00:00:00,2026-04-07,2026-05-08,21,False,True,HIGH_Q50,PASSIVE,0.05047532294929824,0.050500164603858755,-2.484165456051457e-05,-3.5544103559278392e-06,23100,28800
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-05-06T00:00:00,2026-05-11,2026-06-05,20,False,True,HIGH_Q50,PASSIVE,-0.004168016188264012,-0.004205010339495163,3.699415123115113e-05,5.528478225798581e-06,23400,29200
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-06-01T00:00:00,2026-06-08,2026-07-03,19,False,True,HIGH_Q50,PASSIVE,0.004593134660081821,0.004613155297183091,-2.002063710127011e-05,-3.502172335928697e-06,26100,32600
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-07-01T00:00:00,2026-07-06,2026-08-07,25,False,False,PASSIVE,PASSIVE,-0.010311340549730263,-0.010312893607498985,1.5530577687217217e-06,2.1145184428772663e-07,15800,19700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-08-03T00:00:00,2026-08-10,2026-09-04,20,False,False,PASSIVE,PASSIVE,-0.014775665140807082,-0.014779071846018454,3.4067052113728735e-06,4.7095824402800276e-07,15800,19700
main,BASE,NO_FACTOR_LEARNER,FIXED_WEEKLY_VOL10,2026-09-01T00:00:00,2026-09-07,2026-09-11,5,True,False,PASSIVE,PASSIVE,-0.005051917047433019,-0.005053608581474633,1.6915340416145952e-06,2.510742586763466e-07,25500,31800
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2019-12-02T00:00:00,2020-01-02,2020-01-03,2,False,False,PASSIVE,PASSIVE,0.0031413077999999928,0.0031413077999999928,0.0,0.0,0,0
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-01-02T00:00:00,2020-01-06,2020-02-07,19,False,False,PASSIVE,PASSIVE,-0.051459350341389376,-0.051459350341389376,0.0,0.0,41400,41400
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-02-03T00:00:00,2020-02-10,2020-03-06,20,False,False,CASH,CASH,-0.004906365068333751,0.013237957084829555,-0.018144322153163306,-0.0027203861951344143,41000,41000
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-03-02T00:00:00,2020-03-09,2020-04-03,20,False,False,CASH,CASH,0.0,-0.0405728978729496,0.0405728978729496,0.006091494568985238,0,13500
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-04-01T00:00:00,2020-04-07,2020-05-08,21,False,False,CASH,CASH,0.0,0.04020155350294918,-0.04020155350294918,-0.005903272117133477,0,19100
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-05-06T00:00:00,2020-05-11,2020-06-05,20,False,False,CASH,CASH,0.0,0.010559141742509714,-0.010559141742509714,-0.0016544966800795256,0,35200
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-06-01T00:00:00,2020-06-08,2020-07-03,18,False,False,CASH,CASH,0.0,0.07922435097703762,-0.07922435097703762,-0.011455703678992648,0,41800
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-07-01T00:00:00,2020-07-06,2020-08-07,25,False,False,PASSIVE,PASSIVE,0.03417599706573182,0.050605717196771316,-0.016429720131039494,-0.0024594204189282874,0,33700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-08-03T00:00:00,2020-08-10,2020-09-04,20,False,False,PASSIVE,PASSIVE,0.00530188922139585,0.005302464767896309,-5.755465004586569e-07,-9.607149027886238e-08,13500,15200
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-09-01T00:00:00,2020-09-07,2020-10-09,19,False,False,PASSIVE,PASSIVE,-0.010148281976631202,-0.010150409222202006,2.127245570804348e-06,2.9420447332896266e-07,22200,25000
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-10-09T00:00:00,2020-10-12,2020-11-06,20,False,False,PASSIVE,PASSIVE,0.02414992220969525,0.024155036338129765,-5.114128434513532e-06,-7.649553444288859e-07,22200,25000
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-11-02T00:00:00,2020-11-09,2020-12-04,20,False,False,PASSIVE,PASSIVE,0.02494125236310607,0.025020031974603896,-7.877961149782564e-05,-1.1686678183210271e-05,22200,25000
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-12-01T00:00:00,2020-12-07,2021-01-08,24,False,False,PASSIVE,PASSIVE,0.055411181427603706,0.055573466444586606,-0.00016228501698289932,-2.3426898576732078e-05,26300,29700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-01-04T00:00:00,2021-01-11,2021-02-05,20,False,False,PASSIVE,PASSIVE,-0.003159763798683324,-0.003173414522438134,1.3650723754810024e-05,1.6854309716501679e-06,26300,29700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-02-01T00:00:00,2021-02-08,2021-03-05,15,False,False,PASSIVE,PASSIVE,-0.01719710483381154,-0.017224293472775987,2.718863896444823e-05,3.852156477593883e-06,19600,22100
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-03-01T00:00:00,2021-03-08,2021-04-02,20,False,False,PASSIVE,PASSIVE,-0.007346859392147076,-0.00736168191147879,1.482251933171419e-05,2.0317584609044116e-06,14800,16700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-04-01T00:00:00,2021-04-06,2021-05-07,21,False,False,PASSIVE,PASSIVE,-0.014947452650127535,-0.014920380683041357,-2.707196708617854e-05,-4.167436428390876e-06,14800,16700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-05-06T00:00:00,2021-05-10,2021-06-04,20,False,False,PASSIVE,PASSIVE,0.03870296880036861,0.03861416777495519,8.880102541342083e-05,1.3041377961719154e-05,26700,30000
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-06-01T00:00:00,2021-06-07,2021-07-02,19,False,False,PASSIVE,PASSIVE,-0.028766883900484874,-0.028801865896791568,3.49819963066933e-05,5.28797097123482e-06,22400,25200
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-07-01T00:00:00,2021-07-05,2021-08-06,25,False,False,PASSIVE,PASSIVE,-0.02176808003528985,-0.0217390704837076,-2.9009551582248605e-05,-4.58271631051552e-06,36100,40700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-08-02T00:00:00,2021-08-09,2021-09-03,20,False,True,LOW_Q75,PASSIVE,-0.011283315871088884,-0.007113934703199987,-0.004169381167888897,-0.0006364052030894469,19300,21800
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-09-01T00:00:00,2021-09-06,2021-10-08,18,False,True,LOW_Q75,PASSIVE,0.03815107124335748,0.01050541677648309,0.027645654466874392,0.004009820209318708,18000,21800
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-10-08T00:00:00,2021-10-11,2021-11-05,20,False,True,LOW_Q75,PASSIVE,-0.013064613719675822,-0.013187399312178383,0.00012278559250256116,1.8105004535282035e-05,26500,27500
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-11-01T00:00:00,2021-11-08,2021-12-03,20,False,True,LOW_Q75,PASSIVE,0.008928833327093821,0.011535492200755337,-0.002606658873661516,-0.00038754249688932325,32900,38300
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-12-01T00:00:00,2021-12-06,2022-01-07,24,False,True,LOW_Q75,PASSIVE,0.01793473058373518,-0.009949917036461864,0.027884647620197045,0.004113396649014891,37300,44700
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-01-04T00:00:00,2022-01-10,2022-02-11,20,False,True,LOW_Q75,PASSIVE,-0.03718082892878283,-0.037175780735364206,-5.048193418621949e-06,-7.899638795222566e-07,31500,33900
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-02-07T00:00:00,2022-02-14,2022-03-04,15,False,True,LOW_Q75,PASSIVE,-0.01377418490564164,-0.013801446312235344,2.7261406593703796e-05,3.963783594836349e-06,32600,35000
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-03-01T00:00:00,2022-03-07,2022-04-01,20,False,True,LOW_Q75,PASSIVE,-0.03515745920716584,-0.035204595657790994,4.713645062515148e-05,7.607291518598047e-06,26400,28400
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-04-01T00:00:00,2022-04-06,2022-05-06,20,False,True,LOW_Q75,PASSIVE,-0.03581084482859387,-0.035832328747770426,2.148391917655701e-05,3.131705780226768e-06,14200,15200
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-05-05T00:00:00,2022-05-09,2022-06-10,24,False,True,LOW_Q75,PASSIVE,0.019575294352200734,0.0416085223464846,-0.022033227994283866,-0.0032001338714197775,21400,23000
main,BASE,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-06-01T00:00:00,2022-06-13,2022-07-01,15,False,True,LOW_Q75,PASSIVE,0.017359478828302022,0.036998285928031116,-0.019638807099729094,-0.002869946023994926,17400,23800
